message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.367794])";"30";"turtlesim1.sim";"1696501492.728600327";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.335796])";"30";"turtlesim2.sim";"1696501492.728493227";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.111816])";"30";"turtlesim3.sim";"1696501492.727686627";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.303799])";"30";"turtlesim2.sim";"1696501492.712667428";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.335796])";"30";"turtlesim1.sim";"1696501492.712678228";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.079819])";"30";"turtlesim3.sim";"1696501492.711200728";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.303799])";"30";"turtlesim1.sim";"1696501492.696695929";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.271802])";"30";"turtlesim2.sim";"1696501492.695953429";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.047821])";"30";"turtlesim3.sim";"1696501492.695144529";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.271802])";"30";"turtlesim1.sim";"1696501492.681283530";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.239805])";"30";"turtlesim2.sim";"1696501492.680145930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.239805])";"30";"turtlesim1.sim";"1696501492.664478331";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.207808])";"30";"turtlesim2.sim";"1696501492.664230431";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.207808])";"30";"turtlesim1.sim";"1696501492.648813632";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.175810])";"30";"turtlesim2.sim";"1696501492.648531032";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.175810])";"30";"turtlesim1.sim";"1696501492.632891833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.143813])";"30";"turtlesim2.sim";"1696501492.632235533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.143813])";"30";"turtlesim1.sim";"1696501492.616991534";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.111816])";"30";"turtlesim2.sim";"1696501492.616518234";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.111816])";"30";"turtlesim1.sim";"1696501492.601067635";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.079819])";"30";"turtlesim2.sim";"1696501492.599951135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.079819])";"30";"turtlesim1.sim";"1696501492.585160336";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.047821])";"30";"turtlesim2.sim";"1696501492.583689436";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.047821])";"30";"turtlesim1.sim";"1696501492.568665337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.015824])";"30";"turtlesim3.sim";"1696501491.623377899";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.983827])";"30";"turtlesim3.sim";"1696501491.607850000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.951830])";"30";"turtlesim3.sim";"1696501491.591224001";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.919833])";"30";"turtlesim3.sim";"1696501491.575555702";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.887835])";"30";"turtlesim3.sim";"1696501491.559100903";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.855838])";"30";"turtlesim3.sim";"1696501491.543473804";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.823841])";"30";"turtlesim3.sim";"1696501491.527424405";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.015824])";"30";"turtlesim2.sim";"1696501491.512370406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.791844])";"30";"turtlesim3.sim";"1696501491.511188706";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=2.015824])";"30";"turtlesim1.sim";"1696501491.496636207";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.983827])";"30";"turtlesim2.sim";"1696501491.496107807";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.759847])";"30";"turtlesim3.sim";"1696501491.495532607";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.983827])";"30";"turtlesim1.sim";"1696501491.480908108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.951830])";"30";"turtlesim2.sim";"1696501491.479907508";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.727849])";"30";"turtlesim3.sim";"1696501491.478923008";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.951830])";"30";"turtlesim1.sim";"1696501491.465145609";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.919833])";"30";"turtlesim2.sim";"1696501491.464475209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.695852])";"30";"turtlesim3.sim";"1696501491.463396409";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.919833])";"30";"turtlesim1.sim";"1696501491.448754410";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.663855])";"30";"turtlesim3.sim";"1696501491.447755010";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.887835])";"30";"turtlesim2.sim";"1696501491.447612910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.887835])";"30";"turtlesim1.sim";"1696501491.432830711";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.855838])";"30";"turtlesim2.sim";"1696501491.432590811";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.631858])";"30";"turtlesim3.sim";"1696501491.431363011";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.855838])";"30";"turtlesim1.sim";"1696501491.417164412";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.823841])";"30";"turtlesim2.sim";"1696501491.416039812";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.599861])";"30";"turtlesim3.sim";"1696501491.415050512";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.823841])";"30";"turtlesim1.sim";"1696501491.400641013";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.791844])";"30";"turtlesim2.sim";"1696501491.400583413";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.567863])";"30";"turtlesim3.sim";"1696501491.399512613";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.791844])";"30";"turtlesim1.sim";"1696501491.384367914";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.759847])";"30";"turtlesim2.sim";"1696501491.384168014";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.535866])";"30";"turtlesim3.sim";"1696501491.383234814";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.759847])";"30";"turtlesim1.sim";"1696501491.369117915";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.727849])";"30";"turtlesim2.sim";"1696501491.367722515";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.503869])";"30";"turtlesim3.sim";"1696501491.367233815";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.727849])";"30";"turtlesim1.sim";"1696501491.352847416";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.695852])";"30";"turtlesim2.sim";"1696501491.352104016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.471872])";"30";"turtlesim3.sim";"1696501491.351745216";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.695852])";"30";"turtlesim1.sim";"1696501491.338099917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.663855])";"30";"turtlesim2.sim";"1696501491.336382317";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.439874])";"30";"turtlesim3.sim";"1696501491.335411318";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.663855])";"30";"turtlesim1.sim";"1696501491.321207118";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.631858])";"30";"turtlesim2.sim";"1696501491.320876618";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.407877])";"30";"turtlesim3.sim";"1696501491.318874819";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.631858])";"30";"turtlesim1.sim";"1696501491.305270219";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.599861])";"30";"turtlesim2.sim";"1696501491.304484120";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.375880])";"30";"turtlesim3.sim";"1696501491.303481720";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.599861])";"30";"turtlesim1.sim";"1696501491.289417521";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.567863])";"30";"turtlesim2.sim";"1696501491.288327021";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.343883])";"30";"turtlesim3.sim";"1696501491.287722721";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.567863])";"30";"turtlesim1.sim";"1696501491.272851422";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.535866])";"30";"turtlesim2.sim";"1696501491.271979122";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.311886])";"30";"turtlesim3.sim";"1696501491.270952022";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.535866])";"30";"turtlesim1.sim";"1696501491.257226223";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.503869])";"30";"turtlesim2.sim";"1696501491.256067023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.279888])";"30";"turtlesim3.sim";"1696501491.255384823";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.503869])";"30";"turtlesim1.sim";"1696501491.240558024";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.471872])";"30";"turtlesim2.sim";"1696501491.240469624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.247891])";"30";"turtlesim3.sim";"1696501491.239146624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.471872])";"30";"turtlesim1.sim";"1696501491.224816425";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.439874])";"30";"turtlesim2.sim";"1696501491.224571125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.215894])";"30";"turtlesim3.sim";"1696501491.223608325";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.439874])";"30";"turtlesim1.sim";"1696501491.209023726";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.407877])";"30";"turtlesim2.sim";"1696501491.208174726";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.183897])";"30";"turtlesim3.sim";"1696501491.207075726";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.407877])";"30";"turtlesim1.sim";"1696501491.192601027";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.375880])";"30";"turtlesim2.sim";"1696501491.192537127";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.151900])";"30";"turtlesim3.sim";"1696501491.191613727";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.375880])";"30";"turtlesim1.sim";"1696501491.176599628";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.343883])";"30";"turtlesim2.sim";"1696501491.176521128";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.119902])";"30";"turtlesim3.sim";"1696501491.175244628";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.343883])";"30";"turtlesim1.sim";"1696501491.160593529";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.311886])";"30";"turtlesim2.sim";"1696501491.160607529";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.087905])";"30";"turtlesim3.sim";"1696501491.159645929";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.311886])";"30";"turtlesim1.sim";"1696501491.144883530";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.279888])";"30";"turtlesim2.sim";"1696501491.144207930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.055908])";"30";"turtlesim3.sim";"1696501491.143167430";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.279888])";"30";"turtlesim1.sim";"1696501491.128899331";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.247891])";"30";"turtlesim2.sim";"1696501491.127779131";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.023911])";"30";"turtlesim3.sim";"1696501491.126819831";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.247891])";"30";"turtlesim1.sim";"1696501491.112753932";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.215894])";"30";"turtlesim2.sim";"1696501491.112180232";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.991914])";"30";"turtlesim3.sim";"1696501491.110998332";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.215894])";"30";"turtlesim1.sim";"1696501491.096386333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.183897])";"30";"turtlesim2.sim";"1696501491.096407733";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.959916])";"30";"turtlesim3.sim";"1696501491.094951933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.183897])";"30";"turtlesim1.sim";"1696501491.080540734";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.151900])";"30";"turtlesim2.sim";"1696501491.080186434";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.927919])";"30";"turtlesim3.sim";"1696501491.079169334";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.151900])";"30";"turtlesim1.sim";"1696501491.064874335";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.119902])";"30";"turtlesim2.sim";"1696501491.063762535";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.895922])";"30";"turtlesim3.sim";"1696501491.063161735";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.119902])";"30";"turtlesim1.sim";"1696501491.048574436";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.087905])";"30";"turtlesim2.sim";"1696501491.048489836";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.863925])";"30";"turtlesim3.sim";"1696501491.047271136";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.087905])";"30";"turtlesim1.sim";"1696501491.032811037";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.055908])";"30";"turtlesim2.sim";"1696501491.032652337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.831927])";"30";"turtlesim3.sim";"1696501491.031620737";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.055908])";"30";"turtlesim1.sim";"1696501491.017030438";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.023911])";"30";"turtlesim2.sim";"1696501491.016581738";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.799930])";"30";"turtlesim3.sim";"1696501491.015082938";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=1.023911])";"30";"turtlesim1.sim";"1696501491.000884139";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.991914])";"30";"turtlesim2.sim";"1696501490.999697639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.767933])";"30";"turtlesim3.sim";"1696501490.999244739";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.991914])";"30";"turtlesim1.sim";"1696501490.984600940";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.959916])";"30";"turtlesim2.sim";"1696501490.984119640";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.735936])";"30";"turtlesim3.sim";"1696501490.983523940";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.959916])";"30";"turtlesim1.sim";"1696501490.968911141";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.927919])";"30";"turtlesim2.sim";"1696501490.968022641";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.703939])";"30";"turtlesim3.sim";"1696501490.967784741";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.927919])";"30";"turtlesim1.sim";"1696501490.953089542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.895922])";"30";"turtlesim2.sim";"1696501490.952074542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.671941])";"30";"turtlesim3.sim";"1696501490.951144043";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.895922])";"30";"turtlesim1.sim";"1696501490.936548744";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.863925])";"30";"turtlesim2.sim";"1696501490.936550644";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.639944])";"30";"turtlesim3.sim";"1696501490.935366244";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.863925])";"30";"turtlesim1.sim";"1696501490.921021145";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.831927])";"30";"turtlesim2.sim";"1696501490.920118545";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.607947])";"30";"turtlesim3.sim";"1696501490.919233445";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.831927])";"30";"turtlesim1.sim";"1696501490.904577346";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.799930])";"30";"turtlesim2.sim";"1696501490.904547146";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.575950])";"30";"turtlesim3.sim";"1696501490.903450846";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.799930])";"30";"turtlesim1.sim";"1696501490.888275047";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.767933])";"30";"turtlesim2.sim";"1696501490.888011347";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.543953])";"30";"turtlesim3.sim";"1696501490.887035947";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.767933])";"30";"turtlesim1.sim";"1696501490.872649748";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.735936])";"30";"turtlesim2.sim";"1696501490.872281848";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.511955])";"30";"turtlesim3.sim";"1696501490.871704448";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.735936])";"30";"turtlesim1.sim";"1696501490.856235849";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.703939])";"30";"turtlesim2.sim";"1696501490.856109749";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.479958])";"30";"turtlesim3.sim";"1696501490.855262349";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.703939])";"30";"turtlesim1.sim";"1696501490.841293850";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.671941])";"30";"turtlesim2.sim";"1696501490.840478050";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.447961])";"30";"turtlesim3.sim";"1696501490.839437450";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.671941])";"30";"turtlesim1.sim";"1696501490.825198451";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.639944])";"30";"turtlesim2.sim";"1696501490.824050851";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.415964])";"30";"turtlesim3.sim";"1696501490.823968751";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.639944])";"30";"turtlesim1.sim";"1696501490.809057652";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.607947])";"30";"turtlesim2.sim";"1696501490.808020952";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.383967])";"30";"turtlesim3.sim";"1696501490.807350652";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.607947])";"30";"turtlesim1.sim";"1696501490.792740753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.575950])";"30";"turtlesim2.sim";"1696501490.792723853";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.351969])";"30";"turtlesim3.sim";"1696501490.791705153";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.575950])";"30";"turtlesim1.sim";"1696501490.776360654";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.543953])";"30";"turtlesim2.sim";"1696501490.776354654";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.319972])";"30";"turtlesim3.sim";"1696501490.774990854";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.543953])";"30";"turtlesim1.sim";"1696501490.761268955";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.511955])";"30";"turtlesim2.sim";"1696501490.759707155";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.287975])";"30";"turtlesim3.sim";"1696501490.759199755";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.511955])";"30";"turtlesim1.sim";"1696501490.744554756";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.479958])";"30";"turtlesim2.sim";"1696501490.744554556";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.255978])";"30";"turtlesim3.sim";"1696501490.743363256";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.447961])";"30";"turtlesim2.sim";"1696501490.728608857";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.479958])";"30";"turtlesim1.sim";"1696501490.728250857";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.223980])";"30";"turtlesim3.sim";"1696501490.726963757";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.447961])";"30";"turtlesim1.sim";"1696501490.713176458";"./src/turtle.cpp:update:260"
